country_labels,country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural
10,lesotho,2009,-29.147642,28.064207,LSO.1,LSO.1,-0.304739892,25,0
10,lesotho,2014,-29.955396,27.425937,LSO.4,LSO.4,0.318756223,23,0
10,lesotho,2014,-30.116583,27.981823,LSO.9,LSO.9,-0.34423238,23,0
10,lesotho,2014,-29.316173,27.532897,LSO.5,LSO.5,1.323579431,23,1
10,lesotho,2014,-29.335459,27.505372,LSO.5,LSO.5,1.134148717,22,1
10,lesotho,2014,-29.270605,27.608011,LSO.1,LSO.1,0.773712695,24,0
10,lesotho,2014,-29.304966,29.063952,LSO.7,LSO.7,0.960725784,23,1
10,lesotho,2014,-28.861957,28.058154,LSO.3,LSO.3,1.936502695,25,1
10,lesotho,2014,-29.818842,27.238029,LSO.4,LSO.4,1.670068979,25,1
10,lesotho,2014,-28.749455,28.425649,LSO.2,LSO.2,0.33685863,25,0
10,lesotho,2014,-29.353722,27.495006,LSO.5,LSO.5,1.033003569,21,1
10,lesotho,2014,-28.978399,28.212762,LSO.3,LSO.3,0.130849004,19,0
10,lesotho,2014,-29.373339,27.561513,LSO.5,LSO.5,1.187863231,24,0
10,lesotho,2014,-29.938046,27.391727,LSO.4,LSO.4,0.871775091,23,0
10,lesotho,2014,-28.718854,28.454501,LSO.2,LSO.2,-0.374082804,24,0
10,lesotho,2014,-30.055511,28.784292,LSO.8,LSO.8,-0.330189884,23,0
10,lesotho,2014,-28.986749,28.045793,LSO.3,LSO.3,0.455467403,23,0
10,lesotho,2014,-30.101483,28.679742,LSO.8,LSO.8,0.177273333,25,1
10,lesotho,2014,-28.927541,27.895555,LSO.3,LSO.3,0.141064882,25,0
10,lesotho,2014,-30.016648,28.771026,LSO.8,LSO.8,-0.556768537,22,0
10,lesotho,2014,-30.177332,27.441706,LSO.6,LSO.6,0.495631099,24,0
10,lesotho,2014,-29.301286,27.726548,LSO.1,LSO.1,0.153739661,23,0
10,lesotho,2014,-29.195971,28.86848,LSO.7,LSO.7,0.896821916,20,0
10,lesotho,2014,-29.550684,27.613199,LSO.5,LSO.5,-0.201969728,21,0
10,lesotho,2014,-30.291173,28.016336,LSO.9,LSO.9,0.438051075,25,0
10,lesotho,2014,-29.433233,27.707631,LSO.5,LSO.5,1.258513331,25,0
10,lesotho,2014,-28.920866,28.129542,LSO.3,LSO.3,0.426201403,22,0
10,lesotho,2014,-30.171129,27.72266,LSO.6,LSO.6,-0.388409823,25,0
10,lesotho,2014,-29.824801,27.2436,LSO.4,LSO.4,0.633646727,25,1
10,lesotho,2014,-29.937339,27.537029,LSO.6,LSO.6,0.109287009,22,0
10,lesotho,2014,-28.725736,28.314601,LSO.2,LSO.2,1.016365767,25,0
10,lesotho,2014,-30.11565,28.263409,LSO.8,LSO.8,-0.199391186,24,0
10,lesotho,2014,-29.853609,27.392887,LSO.4,LSO.4,0.658693492,23,0
10,lesotho,2014,-29.401793,27.638603,LSO.5,LSO.5,0.59865278,24,0
10,lesotho,2014,-29.479667,28.294284,LSO.10,LSO.10,-0.354827374,23,0
10,lesotho,2014,-30.11813,28.683692,LSO.8,LSO.8,0.541691005,17,1
10,lesotho,2014,-30.051538,27.938948,LSO.6,LSO.6,-0.090433791,24,0
10,lesotho,2014,-28.774782,28.253056,LSO.2,LSO.2,0.914063811,21,1
10,lesotho,2014,-30.363602,27.501394,LSO.6,LSO.6,0.139514923,24,0
10,lesotho,2014,-29.274577,28.883847,LSO.7,LSO.7,-0.383500755,20,0
10,lesotho,2014,-29.310006,27.514014,LSO.5,LSO.5,0.302650422,21,1
10,lesotho,2014,-29.284737,29.208853,LSO.7,LSO.7,-0.665417314,22,0
10,lesotho,2014,-30.101006,28.508126,LSO.8,LSO.8,-0.102721237,25,0
10,lesotho,2014,-29.148591,27.631904,LSO.1,LSO.1,0.148516938,21,0
10,lesotho,2014,-28.840832,28.063241,LSO.3,LSO.3,0.854591131,22,1
10,lesotho,2014,-29.977494,28.959529,LSO.8,LSO.8,-0.482618898,20,0
10,lesotho,2014,-29.433091,27.690035,LSO.5,LSO.5,-0.274281114,24,0
10,lesotho,2014,-30.550702,27.716314,LSO.9,LSO.9,0.217028469,25,0
10,lesotho,2014,-29.797117,27.217471,LSO.4,LSO.4,1.241215706,25,1
10,lesotho,2014,-29.904226,27.552558,LSO.4,LSO.4,0.044539537,23,0
10,lesotho,2014,-29.303566,27.516364,LSO.1,LSO.1,1.133000016,23,1
10,lesotho,2014,-28.706314,28.25757,LSO.2,LSO.2,0.856172204,25,1
10,lesotho,2014,-29.157003,27.816436,LSO.1,LSO.1,-0.213860199,21,0
10,lesotho,2014,-30.393406,27.683137,LSO.9,LSO.9,0.408902913,25,1
10,lesotho,2014,-28.879988,27.917242,LSO.3,LSO.3,0.583984911,25,1
10,lesotho,2014,-30.206147,27.49212,LSO.6,LSO.6,-0.015304326,25,0
10,lesotho,2014,-30.163429,27.430615,LSO.6,LSO.6,0.947144508,25,1
10,lesotho,2014,-29.474548,28.179243,LSO.10,LSO.10,-0.759028554,25,0
10,lesotho,2014,-29.437476,27.536638,LSO.5,LSO.5,0.482235551,25,0
10,lesotho,2014,-29.334808,28.671847,LSO.10,LSO.10,-0.813445807,25,0
10,lesotho,2014,-28.964965,28.056609,LSO.3,LSO.3,0.146636263,25,0
10,lesotho,2014,-29.328251,29.040872,LSO.7,LSO.7,0.534019589,21,1
10,lesotho,2014,-29.967917,27.64949,LSO.6,LSO.6,-0.225492552,24,0
10,lesotho,2014,-30.194409,27.657049,LSO.6,LSO.6,-0.597859681,24,0
10,lesotho,2014,-30.182283,27.940944,LSO.9,LSO.9,-0.232211292,25,0
10,lesotho,2014,-29.699522,27.323674,LSO.4,LSO.4,-0.029273026,24,0
10,lesotho,2014,-29.534338,27.415266,LSO.5,LSO.5,-0.031047545,22,0
10,lesotho,2014,-28.695633,28.373861,LSO.2,LSO.2,-0.085575446,25,0
10,lesotho,2014,-28.912532,28.366642,LSO.3,LSO.3,-0.041502185,24,0
10,lesotho,2014,-30.030644,28.436302,LSO.8,LSO.8,0.797936678,25,0
10,lesotho,2014,-28.763598,28.262206,LSO.2,LSO.2,1.722031116,21,1
10,lesotho,2014,-30.189655,28.196987,LSO.9,LSO.9,0.303350329,24,0
10,lesotho,2014,-29.091841,28.091566,LSO.1,LSO.1,-0.16817598,24,0
10,lesotho,2014,-28.823638,28.068417,LSO.3,LSO.3,1.157873511,22,0
10,lesotho,2014,-29.0809,28.077091,LSO.1,LSO.1,0.308709294,24,0
10,lesotho,2014,-29.252609,28.442859,LSO.3,LSO.3,-0.580474377,24,0
10,lesotho,2014,-29.279665,29.049602,LSO.7,LSO.7,0.854673982,24,1
10,lesotho,2014,-28.828448,28.238615,LSO.3,LSO.3,-0.090123482,22,0
10,lesotho,2014,-29.222851,27.880882,LSO.1,LSO.1,-0.191361666,22,0
10,lesotho,2014,-29.153308,28.113667,LSO.1,LSO.1,-0.051167846,22,0
10,lesotho,2014,-29.909218,28.575932,LSO.6,LSO.6,-0.638585448,24,0
10,lesotho,2014,-28.748012,28.333908,LSO.2,LSO.2,0.665388227,25,0
10,lesotho,2014,-29.294757,27.49452,LSO.5,LSO.5,1.844031811,24,1
10,lesotho,2014,-29.60784,27.376217,LSO.4,LSO.4,-0.214931563,21,0
10,lesotho,2014,-28.836037,28.428126,LSO.2,LSO.2,-0.444366008,25,0
10,lesotho,2014,-29.247365,28.819747,LSO.7,LSO.7,-0.368603021,25,0
10,lesotho,2014,-29.278134,29.045249,LSO.7,LSO.7,0.880686402,24,1
10,lesotho,2014,-29.866151,28.069997,LSO.5,LSO.5,-0.206405878,22,1
10,lesotho,2014,-28.764179,28.291117,LSO.2,LSO.2,-0.078555018,25,0
10,lesotho,2014,-29.155924,27.746491,LSO.1,LSO.1,1.238224626,21,1
10,lesotho,2014,-29.87606,27.206612,LSO.4,LSO.4,-0.08502841,25,0
10,lesotho,2014,-30.272897,27.863894,LSO.9,LSO.9,1.044945359,23,0
10,lesotho,2014,-29.695421,28.254941,LSO.10,LSO.10,-0.552817225,25,0
10,lesotho,2014,-30.122442,28.667555,LSO.8,LSO.8,-0.304303259,25,1
10,lesotho,2014,-29.842097,28.374209,LSO.6,LSO.6,-0.640203655,25,0
10,lesotho,2014,-29.85782,28.928511,LSO.8,LSO.8,-0.357483238,22,0
10,lesotho,2014,-30.114267,28.679179,LSO.8,LSO.8,1.351728082,22,1
10,lesotho,2014,-29.365843,27.499575,LSO.5,LSO.5,1.523238063,22,1
10,lesotho,2014,-30.37093,27.874174,LSO.9,LSO.9,0.208019227,25,0
10,lesotho,2014,-29.496238,28.633465,LSO.10,LSO.10,0.342479408,23,1
10,lesotho,2014,-28.764506,28.399033,LSO.2,LSO.2,-0.074681811,24,0
10,lesotho,2014,-29.103073,27.982167,LSO.1,LSO.1,0.741535664,22,0
10,lesotho,2014,-30.188188,27.506707,LSO.6,LSO.6,0.18298696,24,0
10,lesotho,2014,-29.964919,27.474351,LSO.4,LSO.4,-0.097038619,23,0
10,lesotho,2014,-30.123689,27.323075,LSO.6,LSO.6,0.171398982,25,0
10,lesotho,2014,-29.327631,28.631417,LSO.10,LSO.10,-0.508738816,25,0
10,lesotho,2014,-29.111073,27.922869,LSO.1,LSO.1,0.050537005,19,0
10,lesotho,2014,-30.144555,27.472896,LSO.6,LSO.6,1.002637029,24,1
10,lesotho,2014,-28.76766,28.260197,LSO.2,LSO.2,0.946014702,24,1
10,lesotho,2014,-29.323145,29.148837,LSO.7,LSO.7,-0.353620887,22,0
10,lesotho,2014,-30.371831,27.721979,LSO.9,LSO.9,0.637126267,18,0
10,lesotho,2014,-29.003516,28.076652,LSO.3,LSO.3,-0.008483832,21,0
10,lesotho,2014,-28.760561,28.396965,LSO.2,LSO.2,-0.304953277,25,0
10,lesotho,2014,-29.587491,28.723558,LSO.10,LSO.10,-0.05638738,24,0
10,lesotho,2014,-29.294544,27.93842,LSO.1,LSO.1,-0.267494977,22,0
10,lesotho,2014,-29.83367,27.351436,LSO.4,LSO.4,-0.062480059,22,0
10,lesotho,2014,-29.541542,28.576341,LSO.10,LSO.10,-0.195929155,25,0
10,lesotho,2014,-29.552282,28.714156,LSO.10,LSO.10,-0.138667881,21,0
10,lesotho,2014,-29.094454,27.770216,LSO.1,LSO.1,0.109611928,25,1
10,lesotho,2014,-29.610564,28.850661,LSO.10,LSO.10,-0.509152591,22,0
10,lesotho,2014,-28.599246,28.644998,LSO.2,LSO.2,-0.331592649,25,0
10,lesotho,2014,-29.89387,28.713323,LSO.8,LSO.8,-0.064844564,20,0
10,lesotho,2014,-30.102746,27.86811,LSO.6,LSO.6,-0.252702057,25,0
10,lesotho,2014,-30.15809,27.477834,LSO.6,LSO.6,0.758895516,25,1
10,lesotho,2014,-30.456415,27.66552,LSO.9,LSO.9,-0.39314267,24,0
10,lesotho,2014,-29.202028,28.961115,LSO.7,LSO.7,-0.667019427,24,0
10,lesotho,2014,-29.638107,27.113778,LSO.4,LSO.4,-0.052069526,20,0
10,lesotho,2014,-28.72388,28.193111,LSO.3,LSO.3,-0.095520899,21,0
10,lesotho,2014,-30.067596,28.632139,LSO.8,LSO.8,0.381142795,24,0
10,lesotho,2014,-29.412673,28.849628,LSO.7,LSO.7,-0.527814806,18,0
10,lesotho,2014,-30.320594,27.874622,LSO.9,LSO.9,0.188478187,25,0
10,lesotho,2014,-28.812094,28.168655,LSO.3,LSO.3,0.612410367,23,0
10,lesotho,2014,-29.377938,27.778628,LSO.5,LSO.5,0.305363744,25,0
10,lesotho,2014,-29.151757,27.757197,LSO.1,LSO.1,0.598094642,21,1
10,lesotho,2014,-29.664596,28.427583,LSO.10,LSO.10,-0.62424773,25,0
10,lesotho,2014,-29.899849,27.667686,LSO.4,LSO.4,-0.377356023,24,0
10,lesotho,2014,-29.964894,28.136057,LSO.6,LSO.6,-0.338442355,25,0
10,lesotho,2014,-29.956362,27.765102,LSO.6,LSO.6,-0.551625013,25,0
10,lesotho,2014,-30.401627,27.702355,LSO.9,LSO.9,0.695441902,24,1
10,lesotho,2014,-29.826237,27.258522,LSO.4,LSO.4,1.45247674,24,1
10,lesotho,2014,-29.075001,29.113443,LSO.7,LSO.7,-0.995114386,22,0
10,lesotho,2014,-28.763479,28.243435,LSO.2,LSO.2,1.362829208,25,1
10,lesotho,2014,-29.198208,28.820901,LSO.7,LSO.7,-0.604557872,24,0
10,lesotho,2014,-29.807627,27.227493,LSO.4,LSO.4,1.167379618,23,1
10,lesotho,2014,-29.18007,29.188376,LSO.7,LSO.7,-0.917589784,25,0
10,lesotho,2014,-29.263769,28.968952,LSO.7,LSO.7,-0.248738065,24,0
10,lesotho,2014,-29.15136,28.489849,LSO.3,LSO.3,-0.403932929,23,0
10,lesotho,2014,-28.76799,28.480359,LSO.2,LSO.2,1.133247733,25,0
10,lesotho,2014,-28.781281,28.254357,LSO.2,LSO.2,0.543858349,24,1
10,lesotho,2014,-28.915643,27.921653,LSO.3,LSO.3,1.138184428,24,1
10,lesotho,2014,-29.885854,28.417154,LSO.6,LSO.6,-0.486727297,25,0
10,lesotho,2014,-28.888152,27.931546,LSO.3,LSO.3,1.048953652,23,1
10,lesotho,2014,-28.893414,27.908904,LSO.3,LSO.3,0.334614784,25,1
10,lesotho,2014,-28.736548,28.250837,LSO.2,LSO.2,0.004090239,25,1
10,lesotho,2014,-29.742375,28.667792,LSO.10,LSO.10,-0.572238922,24,0
10,lesotho,2014,-29.89886,28.015329,LSO.4,LSO.4,-0.215898916,22,0
10,lesotho,2014,-29.393125,27.601507,LSO.5,LSO.5,1.07301867,24,0
10,lesotho,2014,-28.710906,28.390426,LSO.2,LSO.2,-0.41702646,25,0
10,lesotho,2014,-30.109372,28.699781,LSO.8,LSO.8,1.00593555,23,1
10,lesotho,2014,-29.986674,28.903417,LSO.8,LSO.8,-0.831837118,22,0
10,lesotho,2014,-29.527926,28.599039,LSO.10,LSO.10,1.546457529,23,1
10,lesotho,2014,-29.026785,28.221231,LSO.3,LSO.3,0.652151227,20,0
10,lesotho,2014,-28.793607,28.292074,LSO.2,LSO.2,-0.122204646,25,0
10,lesotho,2014,-28.899168,28.196258,LSO.3,LSO.3,0.156872466,23,0
10,lesotho,2014,-29.036108,27.816853,LSO.3,LSO.3,0.170873478,22,0
10,lesotho,2014,-29.460496,27.736169,LSO.5,LSO.5,0.756645739,25,0
10,lesotho,2014,-29.407085,28.84832,LSO.7,LSO.7,-0.346438766,24,0
10,lesotho,2014,-29.042911,27.949646,LSO.1,LSO.1,0.793833613,24,0
10,lesotho,2014,-29.198552,29.074344,LSO.7,LSO.7,-0.516769707,23,0
10,lesotho,2014,-30.062054,27.316184,LSO.6,LSO.6,0.448607773,25,0
10,lesotho,2014,-29.584396,29.02587,LSO.10,LSO.10,-0.441554427,22,0
10,lesotho,2014,-30.132065,27.637734,LSO.6,LSO.6,-0.66101706,25,0
10,lesotho,2014,-30.123661,27.463723,LSO.6,LSO.6,1.284344316,24,1
10,lesotho,2014,-29.291044,27.526877,LSO.1,LSO.1,1.91493094,24,1
10,lesotho,2014,-29.278688,28.964043,LSO.7,LSO.7,-0.398254544,25,0
10,lesotho,2014,-30.427519,27.717981,LSO.9,LSO.9,0.227544218,24,1
10,lesotho,2014,-30.452891,27.781517,LSO.9,LSO.9,0.295025557,24,0
10,lesotho,2014,-29.371007,28.960974,LSO.7,LSO.7,-0.466568738,18,0
10,lesotho,2014,-29.338321,27.514515,LSO.5,LSO.5,0.816241026,25,1
10,lesotho,2014,-30.133796,27.485105,LSO.6,LSO.6,0.81046164,24,1
10,lesotho,2014,-30.125659,28.676081,LSO.8,LSO.8,0.124066129,25,1
10,lesotho,2014,-30.079318,28.327725,LSO.8,LSO.8,-0.249573424,25,0
10,lesotho,2014,-29.193231,27.745565,LSO.1,LSO.1,0.198888332,23,0
10,lesotho,2014,-29.428646,28.763477,LSO.10,LSO.10,-0.812512934,24,0
10,lesotho,2014,-30.265361,27.383334,LSO.6,LSO.6,-0.18891111,25,0
10,lesotho,2014,-28.81205,28.349293,LSO.2,LSO.2,0.126292139,24,0
10,lesotho,2014,-29.710491,27.421365,LSO.4,LSO.4,1.005608201,22,0
10,lesotho,2014,-29.265121,28.830786,LSO.7,LSO.7,-0.378118128,24,0
10,lesotho,2014,-29.129564,28.013673,LSO.1,LSO.1,0.061145056,16,0
10,lesotho,2014,-29.23026,27.575183,LSO.1,LSO.1,0.316856593,17,0
10,lesotho,2014,-29.353551,27.439448,LSO.5,LSO.5,0.961756408,23,1
10,lesotho,2014,-28.853988,28.283111,LSO.3,LSO.3,-0.096317351,23,0
10,lesotho,2014,-29.803977,27.257647,LSO.4,LSO.4,0.946099162,25,1
10,lesotho,2014,-29.429947,28.01335,LSO.5,LSO.5,-0.319728851,24,0
10,lesotho,2014,-30.419562,27.710707,LSO.9,LSO.9,1.755742073,23,1
10,lesotho,2014,-29.744866,27.171275,LSO.4,LSO.4,0.280659795,19,0
10,lesotho,2014,-29.084144,28.07209,LSO.1,LSO.1,-0.28564921,24,0
10,lesotho,2014,-29.342668,27.524207,LSO.5,LSO.5,1.152476192,25,1
10,lesotho,2014,-30.016094,28.615534,LSO.8,LSO.8,-0.266926348,22,0
10,lesotho,2014,-28.932044,27.758603,LSO.3,LSO.3,0.450040877,22,0
10,lesotho,2014,-29.280447,29.143887,LSO.7,LSO.7,-0.483166397,23,0
10,lesotho,2014,-29.74034,27.282455,LSO.4,LSO.4,1.064492941,25,0
10,lesotho,2014,-29.917971,27.213168,LSO.6,LSO.6,0.201372519,21,0
10,lesotho,2014,-29.130589,27.878049,LSO.1,LSO.1,0.598878741,24,0
10,lesotho,2014,-30.159867,27.466467,LSO.6,LSO.6,1.142244577,25,1
10,lesotho,2014,-28.649615,28.408629,LSO.2,LSO.2,-0.095568255,23,0
10,lesotho,2014,-29.355697,27.845843,LSO.5,LSO.5,-0.043400243,23,0
10,lesotho,2014,-29.383667,29.17908,LSO.7,LSO.7,-0.353603929,23,0
10,lesotho,2014,-29.508575,28.674411,LSO.10,LSO.10,-0.808386505,23,0
10,lesotho,2014,-29.040475,27.918169,LSO.3,LSO.3,0.278350979,24,0
10,lesotho,2014,-29.308581,29.020182,LSO.7,LSO.7,-0.004326459,24,0
10,lesotho,2014,-29.53637,28.580991,LSO.10,LSO.10,0.662134767,24,1
10,lesotho,2014,-28.997809,27.959635,LSO.1,LSO.1,1.301257491,24,0
10,lesotho,2014,-30.173646,27.431909,LSO.6,LSO.6,1.686167598,23,1
10,lesotho,2014,-29.685747,28.355469,LSO.10,LSO.10,-0.413309008,24,0
10,lesotho,2014,-29.166441,28.067371,LSO.1,LSO.1,0.008766321,23,0
10,lesotho,2014,-29.327554,27.510146,LSO.5,LSO.5,1.186946034,25,1
10,lesotho,2014,-30.431317,28.01091,LSO.9,LSO.9,-0.448497951,25,0
10,lesotho,2014,-29.088936,27.83054,LSO.1,LSO.1,0.590175331,24,0
10,lesotho,2014,-30.095522,27.461988,LSO.6,LSO.6,1.401862025,24,0
10,lesotho,2014,-28.718702,28.382644,LSO.2,LSO.2,0.082767092,25,0
10,lesotho,2014,-28.637393,28.502932,LSO.2,LSO.2,-0.381940901,24,0
10,lesotho,2014,-29.339529,27.470501,LSO.5,LSO.5,1.00363338,23,1
10,lesotho,2014,-29.510238,27.86845,LSO.5,LSO.5,-0.299289316,23,0
10,lesotho,2014,-29.31938,27.484907,LSO.5,LSO.5,2.382593155,23,1
10,lesotho,2014,-29.401485,28.596178,LSO.10,LSO.10,-0.253180146,22,0
10,lesotho,2014,-29.916642,29.062851,LSO.8,LSO.8,-0.413416207,23,0
10,lesotho,2014,-28.887644,27.984351,LSO.3,LSO.3,0.552061319,21,0
10,lesotho,2014,-28.885089,28.569993,LSO.2,LSO.2,-0.355450988,21,0
10,lesotho,2014,-30.00798,28.391171,LSO.6,LSO.6,-0.541969776,25,0
10,lesotho,2014,-29.117338,29.02656,LSO.7,LSO.7,-0.389544725,29,0
10,lesotho,2014,-29.596776,27.224973,LSO.4,LSO.4,0.284234166,23,0
10,lesotho,2014,-29.367721,27.552725,LSO.5,LSO.5,1.304310918,24,1
10,lesotho,2014,-29.772263,28.393383,LSO.10,LSO.10,-0.567590058,24,0
10,lesotho,2014,-30.40879,27.719459,LSO.9,LSO.9,1.828231812,23,1
10,lesotho,2014,-28.740664,28.354177,LSO.2,LSO.2,-0.184115916,24,0
10,lesotho,2014,-28.790648,28.232976,LSO.3,LSO.3,0.001251745,23,0
10,lesotho,2014,-29.269156,27.543385,LSO.1,LSO.1,1.685907125,25,1
10,lesotho,2014,-28.876227,27.96424,LSO.3,LSO.3,0.463449299,22,1
10,lesotho,2014,-29.331661,27.452348,LSO.5,LSO.5,0.892248154,23,1
10,lesotho,2014,-29.266384,27.544829,LSO.1,LSO.1,1.281674743,24,1
10,lesotho,2014,-29.569057,27.580802,LSO.5,LSO.5,-0.290331453,24,0
10,lesotho,2014,-30.022126,28.519156,LSO.8,LSO.8,-0.515788436,22,0
10,lesotho,2014,-30.021178,28.665661,LSO.8,LSO.8,0.347388327,21,0
10,lesotho,2014,-30.066328,28.33987,LSO.8,LSO.8,-0.452441394,25,0
10,lesotho,2014,-28.986738,28.234487,LSO.3,LSO.3,0.579771638,20,0
10,lesotho,2014,-29.485422,29.009399,LSO.7,LSO.7,-0.903197289,22,0
10,lesotho,2014,-29.673626,27.447403,LSO.5,LSO.5,0.288924009,24,0
10,lesotho,2014,-28.758452,28.254586,LSO.2,LSO.2,2.090261221,25,1
10,lesotho,2014,-28.743048,28.573962,LSO.2,LSO.2,-0.372846603,25,0
10,lesotho,2014,-28.69649,28.519098,LSO.2,LSO.2,-0.336409777,25,0
10,lesotho,2014,-29.357609,27.52452,LSO.5,LSO.5,1.326629758,21,1
10,lesotho,2014,-28.909857,28.106996,LSO.3,LSO.3,0.815457165,22,0
10,lesotho,2014,-29.28953,27.557064,LSO.1,LSO.1,1.670569062,25,1
10,lesotho,2014,-29.520835,28.623209,LSO.10,LSO.10,1.743531466,25,1
10,lesotho,2014,-28.909042,27.936529,LSO.3,LSO.3,0.983558118,24,1
10,lesotho,2014,-28.760944,28.449778,LSO.2,LSO.2,0.235134631,24,0
10,lesotho,2014,-29.000951,27.725102,LSO.3,LSO.3,0.411786407,25,0
10,lesotho,2014,-29.393431,28.5045,LSO.10,LSO.10,-0.250807285,25,0
10,lesotho,2014,-28.919848,28.030865,LSO.3,LSO.3,-0.054905169,24,0
10,lesotho,2014,-29.362508,27.522258,LSO.5,LSO.5,1.5891366,24,1
10,lesotho,2014,-29.587236,28.812064,LSO.10,LSO.10,-0.542956591,24,0
10,lesotho,2014,-30.094794,27.539487,LSO.6,LSO.6,0.425521165,22,0
10,lesotho,2014,-29.34641,27.496456,LSO.5,LSO.5,0.923229396,21,1
10,lesotho,2014,-29.664026,27.524187,LSO.4,LSO.4,-0.362377495,22,0
10,lesotho,2014,-30.09772,28.07948,LSO.9,LSO.9,-0.391053766,25,0
10,lesotho,2014,-29.724584,28.752161,LSO.10,LSO.10,-0.216711283,24,0
10,lesotho,2014,-28.86614,28.050399,LSO.3,LSO.3,1.345603943,18,1
10,lesotho,2014,-29.286064,29.059409,LSO.7,LSO.7,0.56263411,25,1
10,lesotho,2014,-29.530129,28.285005,LSO.10,LSO.10,0.664376795,24,0
10,lesotho,2014,-29.622378,28.233672,LSO.10,LSO.10,-0.343344659,23,0
10,lesotho,2014,-29.411854,29.0044,LSO.7,LSO.7,-0.349537671,25,0
10,lesotho,2014,-29.458718,28.89029,LSO.7,LSO.7,-0.888484359,21,0
10,lesotho,2014,-30.106309,28.27453,LSO.8,LSO.8,-0.12541984,24,0
10,lesotho,2014,-29.919542,27.593823,LSO.4,LSO.4,-0.121644877,22,0
10,lesotho,2014,-29.871675,28.594908,LSO.8,LSO.8,-0.40425235,22,0
10,lesotho,2014,-29.325629,28.415274,LSO.10,LSO.10,-0.102442518,22,0
10,lesotho,2014,-29.821676,27.260878,LSO.4,LSO.4,0.999741197,25,1
10,lesotho,2014,-30.082989,28.773242,LSO.8,LSO.8,-0.427430868,22,0
10,lesotho,2014,-28.89757,27.914217,LSO.3,LSO.3,0.672594965,24,1
10,lesotho,2014,-29.841547,29.066241,LSO.8,LSO.8,-0.446747035,21,0
10,lesotho,2014,-29.170688,28.674253,LSO.7,LSO.7,-0.657145381,25,0
10,lesotho,2014,-29.827877,27.543593,LSO.4,LSO.4,0.01473863,24,0
10,lesotho,2014,-29.780466,27.556288,LSO.4,LSO.4,-0.573759556,21,0
10,lesotho,2014,-29.306161,29.052603,LSO.7,LSO.7,0.916824102,25,1
10,lesotho,2014,-29.285441,29.077814,LSO.7,LSO.7,1.049174547,25,1
10,lesotho,2014,-29.931173,28.746852,LSO.8,LSO.8,-0.237494841,22,0
10,lesotho,2014,-29.972685,27.296501,LSO.6,LSO.6,-0.080308571,23,0
10,lesotho,2014,-28.774483,28.24707,LSO.2,LSO.2,1.493927717,25,1
10,lesotho,2014,-29.316515,27.494192,LSO.5,LSO.5,0.921974242,18,1
10,lesotho,2014,-29.301908,27.516212,LSO.1,LSO.1,0.456424296,24,1
10,lesotho,2014,-30.588811,27.775687,LSO.9,LSO.9,-0.541404486,23,0
10,lesotho,2014,-29.833711,27.24793,LSO.4,LSO.4,1.419645667,25,1
10,lesotho,2014,-28.784703,28.480999,LSO.2,LSO.2,-0.177710146,25,0
10,lesotho,2014,-30.256751,27.548318,LSO.6,LSO.6,-0.158327624,25,0
10,lesotho,2014,-29.667423,27.094864,LSO.4,LSO.4,0.079359397,18,0
10,lesotho,2014,-29.219543,27.665362,LSO.1,LSO.1,0.051279817,21,0
10,lesotho,2014,-29.085209,27.671488,LSO.3,LSO.3,0.772942781,23,0
10,lesotho,2014,-28.880269,28.056365,LSO.3,LSO.3,0.978225708,18,1
10,lesotho,2014,-29.168178,27.932796,LSO.1,LSO.1,-0.195616633,24,0
10,lesotho,2014,-29.358223,27.451564,LSO.5,LSO.5,1.050115228,22,1
10,lesotho,2014,-29.87129,27.917122,LSO.4,LSO.4,-0.504863679,25,0
10,lesotho,2014,-29.958218,27.347558,LSO.6,LSO.6,0.220916346,24,0
10,lesotho,2014,-30.384896,27.679653,LSO.9,LSO.9,0.773351192,25,1
10,lesotho,2014,-29.333282,28.443046,LSO.10,LSO.10,0.005985185,23,0
10,lesotho,2014,-29.634705,27.385689,LSO.4,LSO.4,-0.363308787,26,0
10,lesotho,2014,-29.003023,28.124711,LSO.3,LSO.3,-0.01961031,17,0
10,lesotho,2014,-29.312259,27.531721,LSO.5,LSO.5,0.919672251,24,1
10,lesotho,2014,-30.397215,27.71723,LSO.9,LSO.9,1.127000093,19,1
10,lesotho,2014,-29.501354,28.599951,LSO.10,LSO.10,0.70828706,25,1
10,lesotho,2014,-29.226391,27.683374,LSO.1,LSO.1,-0.191578969,22,0
10,lesotho,2014,-30.038346,27.478397,LSO.6,LSO.6,-0.040108696,22,0
10,lesotho,2014,-28.77305,28.202284,LSO.3,LSO.3,-0.162224084,24,1
10,lesotho,2014,-29.749372,28.784204,LSO.10,LSO.10,-0.218813241,22,0
10,lesotho,2014,-29.238523,28.902979,LSO.7,LSO.7,-0.403241575,24,0
10,lesotho,2014,-28.771139,28.279588,LSO.2,LSO.2,0.365983844,25,1
10,lesotho,2014,-29.559269,27.510939,LSO.5,LSO.5,0.378956407,22,0
10,lesotho,2014,-29.484858,27.474775,LSO.5,LSO.5,0.185244739,24,0
10,lesotho,2014,-29.294243,27.509977,LSO.5,LSO.5,0.562133431,24,1
10,lesotho,2014,-30.015105,28.249803,LSO.6,LSO.6,-0.367891997,25,0
10,lesotho,2014,-29.623693,28.817688,LSO.10,LSO.10,-0.312819779,24,0
